Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2003-10-29T00:17:00,60,BSL,270.36,30.35,-19.21,41.22,18.31,48.78,0.44,104.02,-43.8,-6.1,3.3,-43.7,-6.5,3.3
2003-10-29T00:17:00,60,FRD,282.63,38.2,-1.83,48.85,19.47,41.15,-10.3,114.52,-26,17,13.2,-22.6,21.3,13.2
2003-10-29T00:17:00,60,FRN,240.28,37.09,-56.15,42.98,15.85,47.02,14.43,81.64,-37.4,-2.3,9.5,-35.6,-11.5,9.5
2003-10-29T00:17:00,60,NEW,242.88,48.27,-56.3,54.81,15.84,35.19,17.11,87.82,5.7,-8.4,41.4,7.9,-6.4,41.4
2003-10-29T00:17:00,60,TUC,249.27,32.17,-45.16,39.76,16.58,50.24,11.18,86.83,-37.5,1.3,9.2,-37,-5.9,9.2
2003-10-29T00:18:00,60,BOU,254.76,40.14,-40.05,48.93,16.94,41.07,10.16,93.5,-27.3,-2.2,22,-26.4,-6.9,22
2003-10-29T00:18:00,60,BSL,270.36,30.35,-19.21,41.22,18.33,48.78,0.44,104.23,-42.8,-7.7,3.3,-42.8,-8,3.3
2003-10-29T00:18:00,60,FRD,282.63,38.2,-1.83,48.85,19.49,41.15,-10.3,114.71,-26.1,16.3,14.2,-22.7,20.7,14.2
2003-10-29T00:18:00,60,FRN,240.28,37.09,-56.15,42.98,15.86,47.02,14.43,81.82,-35.5,-3,9.5,-33.6,-11.8,9.5
2003-10-29T00:18:00,60,NEW,242.88,48.27,-56.3,54.81,15.85,35.19,17.11,87.97,7.5,-10,41.4,10.1,-7.4,41.4
2003-10-29T00:18:00,60,TUC,249.27,32.17,-45.16,39.76,16.6,50.24,11.18,87.03,-36.5,-0.2,9.2,-35.8,-7.3,9.2
2003-10-29T00:19:00,60,BOU,254.76,40.14,-40.05,48.93,16.95,41.07,10.16,93.68,-27.3,-3.4,21,-26.3,-8.2,21
2003-10-29T00:19:00,60,BSL,270.36,30.35,-19.21,41.22,18.34,48.78,0.44,104.45,-42.9,-8.5,3.3,-42.8,-8.8,3.3
2003-10-29T00:19:00,60,FRD,282.63,38.2,-1.83,48.85,19.5,41.15,-10.3,114.91,-25.1,15.6,14.2,-21.9,19.9,14.2
2003-10-29T00:19:00,60,FRN,240.28,37.09,-56.15,42.98,15.88,47.02,14.43,82.01,-34.6,-4.5,9.4,-32.4,-12.9,9.4
2003-10-29T00:19:00,60,NEW,242.88,48.27,-56.3,54.81,15.87,35.19,17.11,88.13,8.4,-12.2,41.4,11.6,-9.2,41.4
2003-10-29T00:19:00,60,TUC,249.27,32.17,-45.16,39.76,16.61,50.24,11.18,87.23,-35.7,-1,9.1,-34.8,-7.9,9.1
2003-10-29T00:20:00,60,BOU,254.76,40.14,-40.05,48.93,16.97,41.07,10.16,93.87,-29.4,-1.6,20.9,-28.6,-6.8,20.9
2003-10-29T00:20:00,60,BSL,270.36,30.35,-19.21,41.22,18.36,48.78,0.44,104.66,-42.9,-7.2,4.3,-42.8,-7.5,4.3
2003-10-29T00:20:00,60,FRD,282.63,38.2,-1.83,48.85,19.52,41.15,-10.3,115.11,-24.2,17.4,14.2,-20.7,21.5,14.2
2003-10-29T00:20:00,60,FRN,240.28,37.09,-56.15,42.98,15.9,47.02,14.43,82.19,-36.7,-3.1,9.4,-34.8,-12.2,9.4
2003-10-29T00:20:00,60,NEW,242.88,48.27,-56.3,54.81,15.89,35.19,17.11,88.28,2.2,-8.5,41.5,4.6,-7.5,41.5
2003-10-29T00:20:00,60,TUC,249.27,32.17,-45.16,39.76,16.63,50.24,11.18,87.43,-37.8,0.4,9.1,-37.1,-6.9,9.1
2003-10-29T00:21:00,60,BOU,254.76,40.14,-40.05,48.93,16.99,41.07,10.16,94.05,-30.4,-1,20.8,-29.7,-6.4,20.8
2003-10-29T00:21:00,60,BSL,270.36,30.35,-19.21,41.22,18.38,48.78,0.44,104.88,-42.9,-5.9,4.3,-42.9,-6.3,4.3
2003-10-29T00:21:00,60,FRD,282.63,38.2,-1.83,48.85,19.54,41.15,-10.3,115.3,-24.2,18.6,14.2,-20.5,22.6,14.2
2003-10-29T00:21:00,60,FRN,240.28,37.09,-56.15,42.98,15.91,47.02,14.43,82.37,-37.8,-2.5,9.4,-36,-11.8,9.4
2003-10-29T00:21:00,60,NEW,242.88,48.27,-56.3,54.81,15.9,35.19,17.11,88.44,-2,-8,41.5,0.5,-8.3,41.5
2003-10-29T00:21:00,60,TUC,249.27,32.17,-45.16,39.76,16.65,50.24,11.18,87.63,-38.9,1.1,9.1,-38.3,-6.5,9.1
2003-10-29T00:22:00,60,BOU,254.76,40.14,-40.05,48.93,17.01,41.07,10.16,94.24,-32.5,-0.4,20.8,-31.9,-6.2,20.8
2003-10-29T00:22:00,60,BSL,270.36,30.35,-19.21,41.22,18.39,48.78,0.44,105.09,-44,-5.4,4.3,-43.9,-5.7,4.3
2003-10-29T00:22:00,60,FRD,282.63,38.2,-1.83,48.85,19.55,41.15,-10.3,115.5,-25.3,18.5,14.1,-21.5,22.8,14.1
2003-10-29T00:22:00,60,FRN,240.28,37.09,-56.15,42.98,15.93,47.02,14.43,82.56,-38.9,-1.8,9.4,-37.2,-11.5,9.4
2003-10-29T00:22:00,60,NEW,242.88,48.27,-56.3,54.81,15.92,35.19,17.11,88.59,-3.1,-8.6,42.5,-0.5,-9.1,42.5
2003-10-29T00:22:00,60,TUC,249.27,32.17,-45.16,39.76,16.66,50.24,11.18,87.84,-40,1.7,9,-39.5,-6.1,9
2003-10-29T00:23:00,60,BOU,254.76,40.14,-40.05,48.93,17.02,41.07,10.16,94.43,-35.5,0.1,20.7,-35,-6.1,20.7
2003-10-29T00:23:00,60,BSL,270.36,30.35,-19.21,41.22,18.41,48.78,0.44,105.31,-46,-5.5,4.3,-46,-5.8,4.3
2003-10-29T00:23:00,60,FRD,282.63,38.2,-1.83,48.85,19.57,41.15,-10.3,115.69,-27.3,17.9,15.1,-23.7,22.5,15.1
2003-10-29T00:23:00,60,FRN,240.28,37.09,-56.15,42.98,15.95,47.02,14.43,82.74,-41,-1.9,9.3,-39.3,-12,9.3
2003-10-29T00:23:00,60,NEW,242.88,48.27,-56.3,54.81,15.94,35.19,17.11,88.75,-7.3,-9.7,41.5,-4.1,-11.4,41.5
2003-10-29T00:23:00,60,TUC,249.27,32.17,-45.16,39.76,16.68,50.24,11.18,88.04,-42.1,1.6,9,-41.6,-6.5,9
2003-10-29T00:24:00,60,BOU,254.76,40.14,-40.05,48.93,17.04,41.07,10.16,94.61,-34.5,0.7,20.6,-34.1,-5.4,20.6
2003-10-29T00:24:00,60,BSL,270.36,30.35,-19.21,41.22,18.43,48.78,0.44,105.52,-45.1,-5.6,4.3,-45,-5.9,4.3
2003-10-29T00:24:00,60,FRD,282.63,38.2,-1.83,48.85,19.59,41.15,-10.3,115.89,-26.3,17.2,15.1,-22.8,21.7,15.1
2003-10-29T00:24:00,60,FRN,240.28,37.09,-56.15,42.98,15.97,47.02,14.43,82.93,-40.1,-1.9,9.3,-38.4,-11.8,9.3
2003-10-29T00:24:00,60,NEW,242.88,48.27,-56.3,54.81,15.96,35.19,17.11,88.9,-6.5,-10.3,41.5,-3.1,-11.7,41.5
2003-10-29T00:24:00,60,TUC,249.27,32.17,-45.16,39.76,16.7,50.24,11.18,88.24,-41.2,1.6,9,-40.7,-6.4,9
2003-10-29T00:25:00,60,BOU,254.76,40.14,-40.05,48.93,17.06,41.07,10.16,94.8,-33.6,1.9,20.6,-33.4,-4.1,20.6
2003-10-29T00:25:00,60,BSL,270.36,30.35,-19.21,41.22,18.45,48.78,0.44,105.73,-44.1,-5.7,4.3,-44.1,-6.1,4.3
2003-10-29T00:25:00,60,FRD,282.63,38.2,-1.83,48.85,19.6,41.15,-10.3,116.09,-25.4,16.6,14.1,-22,20.9,14.1
2003-10-29T00:25:00,60,FRN,240.28,37.09,-56.15,42.98,15.98,47.02,14.43,83.11,-39.2,-1.9,9.3,-37.5,-11.7,9.3
2003-10-29T00:25:00,60,NEW,242.88,48.27,-56.3,54.81,15.97,35.19,17.11,89.06,-5.6,-10.3,42.5,-2.3,-11.5,42.5
2003-10-29T00:25:00,60,TUC,249.27,32.17,-45.16,39.76,16.71,50.24,11.18,88.44,-40.3,2.2,8.9,-39.9,-5.6,8.9
2003-10-29T00:26:00,60,BOU,254.76,40.14,-40.05,48.93,17.07,41.07,10.16,94.98,-31.7,3.1,20.5,-31.7,-2.5,20.5
2003-10-29T00:26:00,60,BSL,270.36,30.35,-19.21,41.22,18.46,48.78,0.44,105.95,-42.2,-5.8,5.3,-42.1,-6.2,5.3
2003-10-29T00:26:00,60,FRD,282.63,38.2,-1.83,48.85,19.62,41.15,-10.3,116.28,-23.4,15.3,14.1,-20.3,19.3,14.1
2003-10-29T00:26:00,60,FRN,240.28,37.09,-56.15,42.98,16,47.02,14.43,83.29,-38.3,-1.3,10.3,-36.8,-10.8,10.3
2003-10-29T00:26:00,60,NEW,242.88,48.27,-56.3,54.81,15.99,35.19,17.11,89.21,-3.8,-9.3,42.5,-0.9,-10,42.5
2003-10-29T00:26:00,60,TUC,249.27,32.17,-45.16,39.76,16.73,50.24,11.18,88.65,-39.4,2.2,8.9,-39,-5.5,8.9
2003-10-29T00:27:00,60,BOU,254.76,40.14,-40.05,48.93,17.09,41.07,10.16,95.17,-29.7,2.4,21.4,-29.7,-2.8,21.4
2003-10-29T00:27:00,60,BSL,270.36,30.35,-19.21,41.22,18.48,48.78,0.44,106.16,-41.2,-7.4,5.3,-41.1,-7.7,5.3
2003-10-29T00:27:00,60,FRD,282.63,38.2,-1.83,48.85,19.64,41.15,-10.3,116.48,-22.5,13.4,14.1,-19.7,17.2,14.1
2003-10-29T00:27:00,60,FRN,240.28,37.09,-56.15,42.98,16.02,47.02,14.43,83.48,-36.5,-2,10.2,-34.8,-11,10.2
2003-10-29T00:27:00,60,NEW,242.88,48.27,-56.3,54.81,16.01,35.19,17.11,89.37,-0.9,-10.4,42.6,2.2,-10.2,42.6
2003-10-29T00:27:00,60,TUC,249.27,32.17,-45.16,39.76,16.75,50.24,11.18,88.85,-38.5,2.1,8.9,-38.1,-5.4,8.9
2003-10-29T00:28:00,60,BOU,254.76,40.14,-40.05,48.93,17.11,41.07,10.16,95.36,-29.8,2.4,21.4,-29.7,-2.9,21.4
2003-10-29T00:28:00,60,BSL,270.36,30.35,-19.21,41.22,18.5,48.78,0.44,106.38,-41.2,-7.5,5.2,-41.2,-7.8,5.2
2003-10-29T00:28:00,60,FRD,282.63,38.2,-1.83,48.85,19.65,41.15,-10.3,116.68,-22.5,12.8,14.1,-19.8,16.6,14.1
2003-10-29T00:28:00,60,FRN,240.28,37.09,-56.15,42.98,16.03,47.02,14.43,83.66,-36.6,-2.1,10.2,-34.9,-11.1,10.2
2003-10-29T00:28:00,60,NEW,242.88,48.27,-56.3,54.81,16.02,35.19,17.11,89.52,-0.1,-10.9,43.6,3.2,-10.5,43.6
